# ExAnteInformationPlannedEnergy
#
# FCRT;[CreationTimeStamp]
# PLEL;[UnitID];[TimeStamp];[PlannedEnergy];[PublicationTimeStamp];[ModificationTimeStamp]
# TELI;[LineNumbers]
#
FCRT;2017-01-10T07:30:00+01:00
PLEL;E000003-001;2019-01-01T00:00:00+01:00;0.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:09+01:00
PLEL;E000003-002;2019-01-01T00:00:00+01:00;0.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:09+01:00
PLEL;E000003-003;2019-01-01T00:00:00+01:00;0.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:09+01:00
PLEL;E000011-001;2019-01-01T00:00:00+01:00;0.0;2016-01-01T06:37:17+01:00;2014-12-08T08:58:00+01:00
PLEL;E000011-002;2019-01-01T00:00:00+01:00;0.0;2016-01-01T06:37:17+01:00;2014-12-08T08:58:00+01:00
PLEL;E000011-003;2019-01-01T00:00:00+01:00;0.0;2016-01-01T06:37:17+01:00;2014-12-08T08:58:00+01:00
PLEL;E000012-002;2019-01-01T00:00:00+01:00;0.0;2017-01-01T06:27:17+01:00;2017-01-01T01:14:46+01:00
PLEL;E000013-001;2019-01-01T00:00:00+01:00;0.0;2017-01-01T06:27:17+01:00;2017-01-01T01:14:46+01:00
PLEL;E000017-001;2019-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000020-001;2019-01-01T00:00:00+01:00;0.0;2016-01-02T06:37:36+01:00;2016-01-01T22:43:40+01:00
PLEL;E000021-002;2019-01-01T00:00:00+01:00;0.0;2016-01-05T06:37:27+01:00;2016-01-04T13:56:28+01:00
PLEL;E000021-003;2019-01-01T00:00:00+01:00;0.0;2016-01-29T06:37:15+01:00;2016-01-28T14:53:47+01:00
PLEL;E000024-002;2019-01-01T00:00:00+01:00;0.0;2017-01-01T06:27:18+01:00;2017-01-01T01:14:47+01:00
PLEL;E000026-003;2019-01-01T00:00:00+01:00;0.0;2016-01-01T06:37:17+01:00;2014-12-08T09:59:38+01:00
