PLEL;E000067-003;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:15+01:00
PLEL;E000067-004;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:15+01:00
PLEL;E000068-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:13+01:00
PLEL;E000068-002;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:13+01:00
PLEL;E000068-003;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:13+01:00
PLEL;E000068-004;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:13+01:00
PLEL;E000068-005;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:13+01:00
PLEL;E000068-006;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:13+01:00
PLEL;E000069-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000069-002;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000070-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000070-002;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:15+01:00
PLEL;E000071-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000072-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000073-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000074-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000074-002;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E000077-001;2018-01-01T00:00:00+01:00;2575440.0;2015-04-03T06:36:41+02:00;2015-04-02T09:44:04+02:00
PLEL;E000077-002;2018-01-01T00:00:00+01:00;2311506.4;2015-04-03T06:36:41+02:00;2015-04-02T09:44:04+02:00
PLEL;E000077-004;2018-01-01T00:00:00+01:00;5264760.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:15+01:00
PLEL;E000077-005;2018-01-01T00:00:00+01:00;5087723.1;2016-11-13T06:27:14+01:00;2016-11-12T23:00:16+01:00
PLEL;E000077-006;2018-01-01T00:00:00+01:00;8882790.5;2015-10-07T06:37:17+02:00;2015-10-06T12:35:59+02:00
PLEL;E000077-007;2018-01-01T00:00:00+01:00;8967345.9;2015-08-04T06:36:32+02:00;2015-08-03T10:09:40+02:00
PLEL;E000078-003;2018-01-01T00:00:00+01:00;2487840.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:16+01:00
PLEL;E000078-004;2018-01-01T00:00:00+01:00;2440191.8;2016-11-13T06:27:14+01:00;2016-11-12T23:00:16+01:00
PLEL;E000078-005;2018-01-01T00:00:00+01:00;2592960.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:16+01:00
PLEL;E000078-006;2018-01-01T00:00:00+01:00;2464927.3;2016-11-13T06:27:14+01:00;2016-11-12T23:00:17+01:00
PLEL;E000078-007;2018-01-01T00:00:00+01:00;5265923.1;2016-11-13T06:27:14+01:00;2016-11-12T23:00:17+01:00
PLEL;E000078-008;2018-01-01T00:00:00+01:00;4604097.8;2016-11-13T06:27:14+01:00;2016-11-12T23:00:17+01:00
PLEL;E000078-009;2018-01-01T00:00:00+01:00;7741213.4;2016-11-13T06:27:14+01:00;2016-11-12T23:00:17+01:00
PLEL;E000079-003;2018-01-01T00:00:00+01:00;2811960.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000079-004;2018-01-01T00:00:00+01:00;2811960.0;2015-08-04T06:36:32+02:00;2015-08-03T10:09:41+02:00
PLEL;E000079-005;2018-01-01T00:00:00+01:00;4616543.8;2016-11-13T06:27:14+01:00;2016-11-12T23:00:21+01:00
PLEL;E000079-006;2018-01-01T00:00:00+01:00;5562600.0;2016-11-13T06:27:14+01:00;2016-11-12T23:00:21+01:00
PLEL;E000079-007;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:27+01:00
PLEL;E000079-008;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:27+01:00
PLEL;E000082-001;2018-01-01T00:00:00+01:00;745710.0;2015-02-04T06:36:28+01:00;2015-02-03T14:59:22+01:00
PLEL;E000083-001;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:22+01:00
PLEL;E000084-001;2018-01-01T00:00:00+01:00;474540.0;2015-02-04T06:36:28+01:00;2015-02-03T14:59:22+01:00
PLEL;E000084-002;2018-01-01T00:00:00+01:00;474540.0;2015-02-04T06:36:28+01:00;2015-02-03T14:59:22+01:00
PLEL;E000084-003;2018-01-01T00:00:00+01:00;481800.0;2015-02-04T06:36:28+01:00;2015-02-03T14:59:22+01:00
PLEL;E000084-004;2018-01-01T00:00:00+01:00;966720.5;2015-02-04T06:36:28+01:00;2015-02-03T14:59:22+01:00
PLEL;E000086-001;2018-01-01T00:00:00+01:00;6768931.2;2016-11-13T06:27:14+01:00;2016-11-12T23:00:12+01:00
PLEL;E000087-005;2018-01-01T00:00:00+01:00;6559524.6;2015-12-12T06:37:04+01:00;2015-12-11T14:15:13+01:00
PLEL;E000089-001;2018-01-01T00:00:00+01:00;4844615.6;2015-02-04T06:36:29+01:00;2015-02-03T15:37:07+01:00
PLEL;E000090-001;2018-01-01T00:00:00+01:00;2560055.0;2015-02-04T06:36:29+01:00;2015-02-03T15:37:08+01:00
PLEL;E000090-002;2018-01-01T00:00:00+01:00;2509655.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:23+01:00
PLEL;E000091-001;2018-01-01T00:00:00+01:00;0.0;2015-04-29T06:36:48+02:00;2015-04-28T14:19:32+02:00
PLEL;E000095-003;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:25+01:00
PLEL;E000095-004;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:25+01:00
PLEL;E000095-005;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:25+01:00
PLEL;E000098-002;2018-01-01T00:00:00+01:00;0.0;2015-09-25T06:36:59+02:00;2015-09-24T10:51:05+02:00
PLEL;E000098-003;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:25+01:00
PLEL;E000098-004;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-005;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-006;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-007;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-008;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-009;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-010;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-011;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:26+01:00
PLEL;E000098-012;2018-01-01T00:00:00+01:00;0.0;2015-02-04T06:36:29+01:00;2015-02-03T14:59:25+01:00
PLEL;E000103-002;2018-01-01T00:00:00+01:00;0.0;2016-02-03T06:37:33+01:00;2016-02-02T13:34:53+01:00
