E-bmrs-dayahead-demand-2to14-none
2017-01-06
HDR,FORECAST 2 TO 14 DAYS AHEAD DEMAND AND MARGIN DATA
DSN,20170108,1,N,20170105144500,43750
DSN,20170109,1,N,20170105144500,47940
DSN,20170110,1,N,20170105144500,48450
DSN,20170111,1,N,20170105144500,48410
DSN,20170112,1,N,20170105144500,48720
DSN,20170113,1,N,20170105144500,47900
DSN,20170114,1,N,20170105144500,44770
DSN,20170115,1,N,20170105144500,45200
DSN,20170116,1,N,20170105144500,50640
DSN,20170117,1,N,20170105144500,50810
DSN,20170118,1,N,20170105144500,50500
DSN,20170119,1,N,20170105144500,49430
DSM,20170108,1,N,20170105125700,4271
DSM,20170109,1,N,20170105125700,6273
DSM,20170110,1,N,20170105125700,5541
DSM,20170111,1,N,20170105125700,5670
DSM,20170112,1,N,20170105125700,6027
DSM,20170113,1,N,20170105125700,5322
DSM,20170114,1,N,20170105125700,7061
DSM,20170115,1,N,20170105125700,6769
DSM,20170116,1,N,20170105125700,4166
DSM,20170117,1,N,20170105125700,3805
DSM,20170118,1,N,20170105125700,4291
DSM,20170119,1,N,20170105125700,5680
DST,20170108,1,N,20170105144500,44350
DST,20170109,1,N,20170105144500,48540
DST,20170110,1,N,20170105144500,49050
DST,20170111,1,N,20170105144500,49010
DST,20170112,1,N,20170105144500,49320
DST,20170113,1,N,20170105144500,48500
DST,20170114,1,N,20170105144500,45370
DST,20170115,1,N,20170105144500,45800
DST,20170116,1,N,20170105144500,51240
DST,20170117,1,N,20170105144500,51410
DST,20170118,1,N,20170105144500,51100
DST,20170119,1,N,20170105144500,50030
OCNMFD2,20170108,1,N,20170105125800,7888
OCNMFD2,20170109,1,N,20170105125800,10901
OCNMFD2,20170110,1,N,20170105125800,9789
OCNMFD2,20170111,1,N,20170105125800,9953
OCNMFD2,20170112,1,N,20170105125800,9511
OCNMFD2,20170113,1,N,20170105125800,8828
OCNMFD2,20170114,1,N,20170105125800,10651
OCNMFD2,20170115,1,N,20170105125800,10347
OCNMFD2,20170116,1,N,20170105125800,7599
OCNMFD2,20170117,1,N,20170105125800,7233
OCNMFD2,20170118,1,N,20170105125800,7728
OCNMFD2,20170119,1,N,20170105125800,9145
FTR,48
