E-bmrs-dayahead-demand-none
2017-01-06
HDR,FORECAST DAY AND DAY AHEAD DEMAND DATA
DANF,20161230,1,N,20161229234500,27600
DANF,20161230,2,N,20161230001500,27900
DANF,20161230,3,N,20161230004500,27776
DANF,20161230,4,N,20161230011500,26961
DANF,20161230,5,N,20161230014600,26486
DANF,20161230,6,N,20161230021500,26578
DANF,20161230,7,N,20161230024500,26080
DANF,20161230,8,N,20161230031500,25298
DANF,20161230,9,N,20161230034600,24738
DANF,20161230,10,N,20161230041500,24700
DANF,20161230,11,N,20161230044500,24984
DANF,20161230,12,N,20161230051600,25346
DANF,20161230,13,N,20161230054500,27046
DANF,20161230,14,N,20161230061600,28370
DANF,20161230,15,N,20161230064500,30087
DANF,20161230,16,N,20161230071500,31395
DANF,20161230,17,N,20161230074500,33198
DANF,20161230,18,N,20161230081500,35200
DANF,20161230,19,N,20161230081500,36917
DANF,20161230,20,N,20161230091500,36594
DANF,20161230,21,N,20161230094500,37000
DANF,20161230,22,N,20161230101500,36996
DANF,20161230,23,N,20161230104500,37497
DANF,20161230,24,N,20161230111500,37500
DANF,20161230,25,N,20161230114600,37275
DANF,20161230,26,N,20161230121500,37145
DANF,20161230,27,N,20161230124600,37013
DANF,20161230,28,N,20161230131600,36924
DANF,20161230,29,N,20161230134500,36900
DANF,20161230,30,N,20161230141500,36903
DANF,20161230,31,N,20161230144600,37024
DANF,20161230,32,N,20161230151500,37641
DANF,20161230,33,N,20161230154500,39443
DANF,20161230,34,N,20161230161500,41875
DANF,20161230,35,N,20161230164500,42800
DANF,20161230,36,N,20161230171500,42643
DANF,20161230,37,N,20161230174500,42010
DANF,20161230,38,N,20161230181500,41135
DANF,20161230,39,N,20161230184500,40003
DANF,20161230,40,N,20161230191500,38756
DANF,20161230,41,N,20161230194500,37777
DANF,20161230,42,N,20161230201500,36500
DANF,20161230,43,N,20161230204500,35035
DANF,20161230,44,N,20161230211600,33268
DANF,20161230,45,N,20161230214500,31651
DANF,20161230,46,N,20161230221600,30334
DANF,20161230,47,N,20161230224600,28664
DANF,20161230,48,N,20161230231600,27500
DANF,20161231,1,N,20161230234500,27000
DANF,20161231,2,N,20161231001500,27100
DANF,20161231,3,N,20161231004500,26145
DANF,20161231,4,N,20161231011600,25253
DANF,20161231,5,N,20161231014600,24505
DANF,20161231,6,N,20161231021500,24119
DANF,20161231,7,N,20161231024500,23508
DANF,20161231,8,N,20161231031600,22831
DANF,20161231,9,N,20161231034500,22431
DANF,20161231,10,N,20161231041500,22300
DANF,20161231,11,N,20161231044500,22452
DANF,20161231,12,N,20161231051500,22762
DANF,20161231,13,N,20161231054500,23933
DANF,20161231,14,N,20161231061500,24946
DANF,20161231,15,N,20161231064500,26410
DANF,20161231,16,N,20161231071500,27772
DANF,20161231,17,N,20161231074500,29417
DANF,20161231,18,N,20161231081500,31200
DANF,20161231,19,N,20161231081500,32756
DANF,20161231,20,N,20161231091500,33519
DANF,20161231,21,N,20161231094500,34000
DANF,20161231,22,N,20161231101500,33995
DANF,20161231,23,N,20161231104500,34157
DANF,20161231,24,N,20161231111500,34235
DANF,20161231,25,N,20161231114500,34400
DANF,20161231,26,N,20161231121500,34025
DANF,20161231,27,N,20161231124500,34029
DANF,20161231,28,N,20161231131600,34000
DANF,20161231,29,N,20161231134500,34081
DANF,20161231,30,N,20161231141500,34291
DANF,20161231,31,N,20161231144500,34935
DANF,20161231,32,N,20161231151500,36063
DANF,20161231,33,N,20161231154500,38263
DANF,20161231,34,N,20161231161500,40067
DANF,20161231,35,N,20161231164500,40700
DANF,20161231,36,N,20161231171500,40210
DANF,20161231,37,N,20161231174500,39244
DANF,20161231,38,N,20161231181500,38306
DANF,20161231,39,N,20161231184500,36936
DANF,20161231,40,N,20161231191500,35353
DANF,20161231,41,N,20161231194500,34035
DANF,20161231,42,N,20161231201500,32700
DANF,20161231,43,N,20161231204500,32186
DANF,20161231,44,N,20161231211600,31200
DANF,20161231,45,N,20161231214500,30156
DANF,20161231,46,N,20161231221500,29478
DANF,20161231,47,N,20161231224500,28120
DANF,20161231,48,N,20161231231600,27200
DANF,20170101,1,N,20161231234500,28400
DANF,20170101,2,N,20170101001500,27700
DANF,20170101,3,N,20170101004500,27625
DANF,20170101,4,N,20170101011500,26624
DANF,20170101,5,N,20170101014600,25558
DANF,20170101,6,N,20170101021500,25112
DANF,20170101,7,N,20170101024500,24191
DANF,20170101,8,N,20170101031500,23220
DANF,20170101,9,N,20170101034500,22467
DANF,20170101,10,N,20170101041600,22188
DANF,20170101,11,N,20170101044600,22020
DANF,20170101,12,N,20170101051600,22000
DANF,20170101,13,N,20170101054500,22507
DANF,20170101,14,N,20170101061500,22812
DANF,20170101,15,N,20170101064500,23269
DANF,20170101,16,N,20170101071500,23278
DANF,20170101,17,N,20170101074500,23833
DANF,20170101,18,N,20170101081500,24900
DANF,20170101,19,N,20170101081500,26415
DANF,20170101,20,N,20170101091500,28021
DANF,20170101,21,N,20170101094600,29800
DANF,20170101,22,N,20170101101500,30972
DANF,20170101,23,N,20170101104500,31610
DANF,20170101,24,N,20170101111500,32493
DANF,20170101,25,N,20170101114500,33194
DANF,20170101,26,N,20170101121500,32800
DANF,20170101,27,N,20170101124600,32911
DANF,20170101,28,N,20170101131600,32900
DANF,20170101,29,N,20170101134500,32900
DANF,20170101,30,N,20170101141500,33028
DANF,20170101,31,N,20170101144500,33465
DANF,20170101,32,N,20170101151500,34228
DANF,20170101,33,N,20170101154500,35835
DANF,20170101,34,N,20170101161500,37272
DANF,20170101,35,N,20170101164500,38000
DANF,20170101,36,N,20170101171600,37648
DANF,20170101,37,N,20170101174500,37017
DANF,20170101,38,N,20170101181500,36243
DANF,20170101,39,N,20170101184500,35279
DANF,20170101,40,N,20170101191500,34494
DANF,20170101,41,N,20170101194500,33622
DANF,20170101,42,N,20170101201500,32400
DANF,20170101,43,N,20170101204500,31171
DANF,20170101,44,N,20170101211500,30043
DANF,20170101,45,N,20170101214500,28978
